,Unnamed: 0,state,article_title,url,article_quality,revision_id,state_population,region,regional_division,region_population
4598,1359,Arkansas,"Gum Springs, Arkansas","https://en.wikipedia.org/wiki/Gum_Springs,_Arkansas",C,1166180237,3045637,South,West South Central,41685250
4599,1360,Arkansas,"Gurdon, Arkansas","https://en.wikipedia.org/wiki/Gurdon,_Arkansas",C,1165748930,3045637,South,West South Central,41685250
4600,1361,Arkansas,"Guy, Arkansas","https://en.wikipedia.org/wiki/Guy,_Arkansas",GA,1165748951,3045637,South,West South Central,41685250
4601,1362,Arkansas,"Hackett, Arkansas","https://en.wikipedia.org/wiki/Hackett,_Arkansas",Start,1165748965,3045637,South,West South Central,41685250
4602,1363,Arkansas,"Hamburg, Arkansas","https://en.wikipedia.org/wiki/Hamburg,_Arkansas",C,1165749058,3045637,South,West South Central,41685250
4603,1364,Arkansas,"Hampton, Arkansas","https://en.wikipedia.org/wiki/Hampton,_Arkansas",C,1173804261,3045637,South,West South Central,41685250
4604,1365,Arkansas,"Hardy, Arkansas","https://en.wikipedia.org/wiki/Hardy,_Arkansas",C,1165749222,3045637,South,West South Central,41685250
4605,1366,Arkansas,"Harrell, Arkansas","https://en.wikipedia.org/wiki/Harrell,_Arkansas",Start,1166180539,3045637,South,West South Central,41685250
4606,1367,Arkansas,"Harrisburg, Arkansas","https://en.wikipedia.org/wiki/Harrisburg,_Arkansas",Start,1176420942,3045637,South,West South Central,41685250
4607,1368,Arkansas,"Harrison, Arkansas","https://en.wikipedia.org/wiki/Harrison,_Arkansas",C,1175371914,3045637,South,West South Central,41685250
4608,1369,Arkansas,"Hartford, Arkansas","https://en.wikipedia.org/wiki/Hartford,_Arkansas",C,1165749309,3045637,South,West South Central,41685250
4609,1370,Arkansas,"Hartman, Arkansas","https://en.wikipedia.org/wiki/Hartman,_Arkansas",C,1169860743,3045637,South,West South Central,41685250
4610,1371,Arkansas,"Haskell, Arkansas","https://en.wikipedia.org/wiki/Haskell,_Arkansas",Start,1165749376,3045637,South,West South Central,41685250
4611,1372,Arkansas,"Hatfield, Arkansas","https://en.wikipedia.org/wiki/Hatfield,_Arkansas",C,1177681806,3045637,South,West South Central,41685250
4612,1373,Arkansas,"Havana, Arkansas","https://en.wikipedia.org/wiki/Havana,_Arkansas",C,1165749405,3045637,South,West South Central,41685250
4613,1374,Arkansas,"Haynes, Arkansas","https://en.wikipedia.org/wiki/Haynes,_Arkansas",C,1166180758,3045637,South,West South Central,41685250
4614,1375,Arkansas,"Hazen, Arkansas","https://en.wikipedia.org/wiki/Hazen,_Arkansas",C,1176800150,3045637,South,West South Central,41685250
4615,1376,Arkansas,"Heber Springs, Arkansas","https://en.wikipedia.org/wiki/Heber_Springs,_Arkansas",C,1165749637,3045637,South,West South Central,41685250
4616,1377,Arkansas,"Hector, Arkansas","https://en.wikipedia.org/wiki/Hector,_Arkansas",C,1166180833,3045637,South,West South Central,41685250
4617,1378,Arkansas,"Helena-West Helena, Arkansas","https://en.wikipedia.org/wiki/Helena-West_Helena,_Arkansas",Stub,772867043,3045637,South,West South Central,41685250
4618,1379,Arkansas,"Hermitage, Arkansas","https://en.wikipedia.org/wiki/Hermitage,_Arkansas",C,1165749806,3045637,South,West South Central,41685250
4619,1380,Arkansas,"Hickory Ridge, Arkansas","https://en.wikipedia.org/wiki/Hickory_Ridge,_Arkansas",C,1165749900,3045637,South,West South Central,41685250
4620,1381,Arkansas,"Higden, Arkansas","https://en.wikipedia.org/wiki/Higden,_Arkansas",C,1166180970,3045637,South,West South Central,41685250
4621,1382,Arkansas,"Higginson, Arkansas","https://en.wikipedia.org/wiki/Higginson,_Arkansas",C,1165749951,3045637,South,West South Central,41685250
4622,1383,Arkansas,"Highfill, Arkansas","https://en.wikipedia.org/wiki/Highfill,_Arkansas",GA,1176219624,3045637,South,West South Central,41685250
4623,1384,Arkansas,"Highland, Arkansas","https://en.wikipedia.org/wiki/Highland,_Arkansas",Start,1165749996,3045637,South,West South Central,41685250
4624,1385,Arkansas,"Hindsville, Arkansas","https://en.wikipedia.org/wiki/Hindsville,_Arkansas",GA,1166181098,3045637,South,West South Central,41685250
4625,1386,Arkansas,"Holland, Arkansas","https://en.wikipedia.org/wiki/Holland,_Arkansas",C,1165750207,3045637,South,West South Central,41685250
4626,1387,Arkansas,"Holly Grove, Arkansas","https://en.wikipedia.org/wiki/Holly_Grove,_Arkansas",C,1165750244,3045637,South,West South Central,41685250
4627,1388,Arkansas,"Hope, Arkansas","https://en.wikipedia.org/wiki/Hope,_Arkansas",C,1171539875,3045637,South,West South Central,41685250
4628,1389,Arkansas,"Horatio, Arkansas","https://en.wikipedia.org/wiki/Horatio,_Arkansas",Start,1177682191,3045637,South,West South Central,41685250
4629,1390,Arkansas,"Horseshoe Bend, Arkansas","https://en.wikipedia.org/wiki/Horseshoe_Bend,_Arkansas",C,1165750423,3045637,South,West South Central,41685250
4630,1391,Arkansas,"Horseshoe Lake, Arkansas","https://en.wikipedia.org/wiki/Horseshoe_Lake,_Arkansas",C,1166181414,3045637,South,West South Central,41685250
4631,1392,Arkansas,"Hot Springs, Arkansas","https://en.wikipedia.org/wiki/Hot_Springs,_Arkansas",B,1178629718,3045637,South,West South Central,41685250
4632,1393,Arkansas,"Houston, Arkansas","https://en.wikipedia.org/wiki/Houston,_Arkansas",Start,1166181431,3045637,South,West South Central,41685250
4633,1394,Arkansas,"Hoxie, Arkansas","https://en.wikipedia.org/wiki/Hoxie,_Arkansas",GA,1154007587,3045637,South,West South Central,41685250
4634,1395,Arkansas,"Hughes, Arkansas","https://en.wikipedia.org/wiki/Hughes,_Arkansas",GA,1165750560,3045637,South,West South Central,41685250
4635,1396,Arkansas,"Humnoke, Arkansas","https://en.wikipedia.org/wiki/Humnoke,_Arkansas",C,1165750602,3045637,South,West South Central,41685250
4636,1397,Arkansas,"Humphrey, Arkansas","https://en.wikipedia.org/wiki/Humphrey,_Arkansas",Start,1165750603,3045637,South,West South Central,41685250
4637,1398,Arkansas,"Hunter, Arkansas","https://en.wikipedia.org/wiki/Hunter,_Arkansas",Start,1166181533,3045637,South,West South Central,41685250
4638,1399,Arkansas,"Huntington, Arkansas","https://en.wikipedia.org/wiki/Huntington,_Arkansas",Start,1165750630,3045637,South,West South Central,41685250
4639,1400,Arkansas,"Huntsville, Arkansas","https://en.wikipedia.org/wiki/Huntsville,_Arkansas",C,1165750652,3045637,South,West South Central,41685250
4640,1401,Arkansas,"Huttig, Arkansas","https://en.wikipedia.org/wiki/Huttig,_Arkansas",Start,1165750708,3045637,South,West South Central,41685250
4641,1402,Arkansas,"Imboden, Arkansas","https://en.wikipedia.org/wiki/Imboden,_Arkansas",C,1165750775,3045637,South,West South Central,41685250
4642,1403,Arkansas,"Jacksonport, Arkansas","https://en.wikipedia.org/wiki/Jacksonport,_Arkansas",C,1166181828,3045637,South,West South Central,41685250
4643,1404,Arkansas,"Jacksonville, Arkansas","https://en.wikipedia.org/wiki/Jacksonville,_Arkansas",C,1176249122,3045637,South,West South Central,41685250
4644,1405,Arkansas,"Jasper, Arkansas","https://en.wikipedia.org/wiki/Jasper,_Arkansas",C,1165751077,3045637,South,West South Central,41685250
4645,1406,Arkansas,"Jennette, Arkansas","https://en.wikipedia.org/wiki/Jennette,_Arkansas",C,1166181989,3045637,South,West South Central,41685250
4646,1407,Arkansas,"Jericho, Arkansas","https://en.wikipedia.org/wiki/Jericho,_Arkansas",C,1166182002,3045637,South,West South Central,41685250
4647,1408,Arkansas,"Johnson, Arkansas","https://en.wikipedia.org/wiki/Johnson,_Arkansas",C,1177679078,3045637,South,West South Central,41685250
4648,1409,Arkansas,"Joiner, Arkansas","https://en.wikipedia.org/wiki/Joiner,_Arkansas",C,1165751252,3045637,South,West South Central,41685250
4649,1410,Arkansas,"Jonesboro, Arkansas","https://en.wikipedia.org/wiki/Jonesboro,_Arkansas",C,1174828145,3045637,South,West South Central,41685250
4650,1411,Arkansas,"Judsonia, Arkansas","https://en.wikipedia.org/wiki/Judsonia,_Arkansas",C,1156602906,3045637,South,West South Central,41685250
4651,1412,Arkansas,"Junction City, Arkansas","https://en.wikipedia.org/wiki/Junction_City,_Arkansas",Start,1165751393,3045637,South,West South Central,41685250
4652,1413,Arkansas,"Keiser, Arkansas","https://en.wikipedia.org/wiki/Keiser,_Arkansas",GA,1165751940,3045637,South,West South Central,41685250
4653,1414,Arkansas,"Kensett, Arkansas","https://en.wikipedia.org/wiki/Kensett,_Arkansas",C,1165752036,3045637,South,West South Central,41685250
4654,1415,Arkansas,"Keo, Arkansas","https://en.wikipedia.org/wiki/Keo,_Arkansas",GA,1166182306,3045637,South,West South Central,41685250
4655,1416,Arkansas,"Kibler, Arkansas","https://en.wikipedia.org/wiki/Kibler,_Arkansas",Start,1165752160,3045637,South,West South Central,41685250
4656,1417,Arkansas,"Kingsland, Arkansas","https://en.wikipedia.org/wiki/Kingsland,_Arkansas",C,1165752244,3045637,South,West South Central,41685250
4657,1418,Arkansas,"Knobel, Arkansas","https://en.wikipedia.org/wiki/Knobel,_Arkansas",C,1165752352,3045637,South,West South Central,41685250
4658,1419,Arkansas,"Knoxville, Arkansas","https://en.wikipedia.org/wiki/Knoxville,_Arkansas",Start,1147573042,3045637,South,West South Central,41685250
4659,1420,Arkansas,"Lafe, Arkansas","https://en.wikipedia.org/wiki/Lafe,_Arkansas",C,1159615350,3045637,South,West South Central,41685250
4660,1421,Arkansas,"LaGrange, Arkansas","https://en.wikipedia.org/wiki/LaGrange,_Arkansas",C,1166182719,3045637,South,West South Central,41685250
4661,1422,Arkansas,"Lake City, Arkansas","https://en.wikipedia.org/wiki/Lake_City,_Arkansas",C,1165752677,3045637,South,West South Central,41685250
4662,1423,Arkansas,"Lake View, Arkansas","https://en.wikipedia.org/wiki/Lake_View,_Arkansas",C,1165752788,3045637,South,West South Central,41685250
4663,1424,Arkansas,"Lake Village, Arkansas","https://en.wikipedia.org/wiki/Lake_Village,_Arkansas",C,1165752790,3045637,South,West South Central,41685250
4664,1425,Arkansas,"Lakeview, Arkansas","https://en.wikipedia.org/wiki/Lakeview,_Arkansas",Start,1175835411,3045637,South,West South Central,41685250
4665,1426,Arkansas,"Lamar, Arkansas","https://en.wikipedia.org/wiki/Lamar,_Arkansas",C,1147572638,3045637,South,West South Central,41685250
4666,1427,Arkansas,"Lavaca, Arkansas","https://en.wikipedia.org/wiki/Lavaca,_Arkansas",Start,1165889406,3045637,South,West South Central,41685250
4667,1428,Arkansas,"Leachville, Arkansas","https://en.wikipedia.org/wiki/Leachville,_Arkansas",C,1170904211,3045637,South,West South Central,41685250
4668,1429,Arkansas,"Lead Hill, Arkansas","https://en.wikipedia.org/wiki/Lead_Hill,_Arkansas",C,1166205650,3045637,South,West South Central,41685250
4669,1430,Arkansas,"Leola, Arkansas","https://en.wikipedia.org/wiki/Leola,_Arkansas",C,1165889943,3045637,South,West South Central,41685250
4670,1431,Arkansas,"Lepanto, Arkansas","https://en.wikipedia.org/wiki/Lepanto,_Arkansas",C,1165890009,3045637,South,West South Central,41685250
4671,1432,Arkansas,"Leslie, Arkansas","https://en.wikipedia.org/wiki/Leslie,_Arkansas",C,1165890025,3045637,South,West South Central,41685250
4672,1433,Arkansas,"Letona, Arkansas","https://en.wikipedia.org/wiki/Letona,_Arkansas",Start,1166205839,3045637,South,West South Central,41685250
4673,1434,Arkansas,"Lewisville, Arkansas","https://en.wikipedia.org/wiki/Lewisville,_Arkansas",C,1165890098,3045637,South,West South Central,41685250
4674,1435,Arkansas,"Lexa, Arkansas","https://en.wikipedia.org/wiki/Lexa,_Arkansas",C,1166205876,3045637,South,West South Central,41685250
4675,1436,Arkansas,"Lincoln, Arkansas","https://en.wikipedia.org/wiki/Lincoln,_Arkansas",C,1177679163,3045637,South,West South Central,41685250
4676,1437,Arkansas,"Little Flock, Arkansas","https://en.wikipedia.org/wiki/Little_Flock,_Arkansas",C,1165891079,3045637,South,West South Central,41685250
4677,1438,Arkansas,"Little Rock, Arkansas","https://en.wikipedia.org/wiki/Little_Rock,_Arkansas",C,1178670970,3045637,South,West South Central,41685250
4678,1439,Arkansas,"Lockesburg, Arkansas","https://en.wikipedia.org/wiki/Lockesburg,_Arkansas",GA,1166660192,3045637,South,West South Central,41685250
4679,1440,Arkansas,"London, Arkansas","https://en.wikipedia.org/wiki/London,_Arkansas",C,1165891215,3045637,South,West South Central,41685250
4680,1441,Arkansas,"Lonoke, Arkansas","https://en.wikipedia.org/wiki/Lonoke,_Arkansas",C,1159321714,3045637,South,West South Central,41685250
4681,1442,Arkansas,"Lonsdale, Arkansas","https://en.wikipedia.org/wiki/Lonsdale,_Arkansas",C,1166206287,3045637,South,West South Central,41685250
4682,1443,Arkansas,"Louann, Arkansas","https://en.wikipedia.org/wiki/Louann,_Arkansas",Start,1166206314,3045637,South,West South Central,41685250
4683,1444,Arkansas,"Lowell, Arkansas","https://en.wikipedia.org/wiki/Lowell,_Arkansas",C,1168694087,3045637,South,West South Central,41685250
4684,1445,Arkansas,"Luxora, Arkansas","https://en.wikipedia.org/wiki/Luxora,_Arkansas",C,1165891647,3045637,South,West South Central,41685250
4685,1446,Arkansas,"Lynn, Arkansas","https://en.wikipedia.org/wiki/Lynn,_Arkansas",C,1166206563,3045637,South,West South Central,41685250
4686,1447,Arkansas,"Madison, Arkansas","https://en.wikipedia.org/wiki/Madison,_Arkansas",C,1165891768,3045637,South,West South Central,41685250
4687,1448,Arkansas,"Magazine, Arkansas","https://en.wikipedia.org/wiki/Magazine,_Arkansas",Start,1165891808,3045637,South,West South Central,41685250
4688,1449,Arkansas,"Magness, Arkansas","https://en.wikipedia.org/wiki/Magness,_Arkansas",C,1166206651,3045637,South,West South Central,41685250
4689,1450,Arkansas,"Magnolia, Arkansas","https://en.wikipedia.org/wiki/Magnolia,_Arkansas",C,1176432893,3045637,South,West South Central,41685250
4690,1451,Arkansas,"Malvern, Arkansas","https://en.wikipedia.org/wiki/Malvern,_Arkansas",C,1166966960,3045637,South,West South Central,41685250
4691,1452,Arkansas,"Mammoth Spring, Arkansas","https://en.wikipedia.org/wiki/Mammoth_Spring,_Arkansas",C,1171531945,3045637,South,West South Central,41685250
4692,1453,Arkansas,"Manila, Arkansas","https://en.wikipedia.org/wiki/Manila,_Arkansas",GA,1165891972,3045637,South,West South Central,41685250
4693,1454,Arkansas,"Mansfield, Arkansas","https://en.wikipedia.org/wiki/Mansfield,_Arkansas",C,1165892019,3045637,South,West South Central,41685250
4694,1455,Arkansas,"Marianna, Arkansas","https://en.wikipedia.org/wiki/Marianna,_Arkansas",C,1165892179,3045637,South,West South Central,41685250
4695,1456,Arkansas,"Marie, Arkansas","https://en.wikipedia.org/wiki/Marie,_Arkansas",C,1166206882,3045637,South,West South Central,41685250
4696,1457,Arkansas,"Marion, Arkansas","https://en.wikipedia.org/wiki/Marion,_Arkansas",GA,1168263196,3045637,South,West South Central,41685250
4697,1458,Arkansas,"Marked Tree, Arkansas","https://en.wikipedia.org/wiki/Marked_Tree,_Arkansas",C,1165892278,3045637,South,West South Central,41685250
4698,1459,Arkansas,"Marmaduke, Arkansas","https://en.wikipedia.org/wiki/Marmaduke,_Arkansas",C,1166678403,3045637,South,West South Central,41685250
4699,1460,Arkansas,"Marshall, Arkansas","https://en.wikipedia.org/wiki/Marshall,_Arkansas",C,1177291499,3045637,South,West South Central,41685250
4700,1461,Arkansas,"Marvell, Arkansas","https://en.wikipedia.org/wiki/Marvell,_Arkansas",C,1166600349,3045637,South,West South Central,41685250
4701,1462,Arkansas,"Maumelle, Arkansas","https://en.wikipedia.org/wiki/Maumelle,_Arkansas",C,1169497407,3045637,South,West South Central,41685250
4702,1463,Arkansas,"Mayflower, Arkansas","https://en.wikipedia.org/wiki/Mayflower,_Arkansas",GA,1165892673,3045637,South,West South Central,41685250
4703,1464,Arkansas,"Maynard, Arkansas","https://en.wikipedia.org/wiki/Maynard,_Arkansas",C,1166207249,3045637,South,West South Central,41685250
4704,1465,Arkansas,"McCaskill, Arkansas","https://en.wikipedia.org/wiki/McCaskill,_Arkansas",Start,1166207299,3045637,South,West South Central,41685250
4705,1466,Arkansas,"McCrory, Arkansas","https://en.wikipedia.org/wiki/McCrory,_Arkansas",Start,1165892768,3045637,South,West South Central,41685250
4706,1467,Arkansas,"McDougal, Arkansas","https://en.wikipedia.org/wiki/McDougal,_Arkansas",C,1165892782,3045637,South,West South Central,41685250
4707,1468,Arkansas,"McGehee, Arkansas","https://en.wikipedia.org/wiki/McGehee,_Arkansas",C,1165892799,3045637,South,West South Central,41685250
4708,1469,Arkansas,"McNab, Arkansas","https://en.wikipedia.org/wiki/McNab,_Arkansas",C,1166207366,3045637,South,West South Central,41685250
4709,1470,Arkansas,"McNeil, Arkansas","https://en.wikipedia.org/wiki/McNeil,_Arkansas",GA,1165892935,3045637,South,West South Central,41685250
4710,1471,Arkansas,"McRae, Arkansas","https://en.wikipedia.org/wiki/McRae,_Arkansas",Start,1165892947,3045637,South,West South Central,41685250
4711,1472,Arkansas,"Melbourne, Arkansas","https://en.wikipedia.org/wiki/Melbourne,_Arkansas",Start,1165893084,3045637,South,West South Central,41685250
4712,1473,Arkansas,"Mena, Arkansas","https://en.wikipedia.org/wiki/Mena,_Arkansas",C,1169408706,3045637,South,West South Central,41685250
4713,1474,Arkansas,"Menifee, Arkansas","https://en.wikipedia.org/wiki/Menifee,_Arkansas",Start,1171228359,3045637,South,West South Central,41685250
4714,1475,Arkansas,"Midland, Arkansas","https://en.wikipedia.org/wiki/Midland,_Arkansas",Start,1166207752,3045637,South,West South Central,41685250
4715,1476,Arkansas,"Midway, Hot Spring County, Arkansas","https://en.wikipedia.org/wiki/Midway,_Hot_Spring_County,_Arkansas",Start,1166207766,3045637,South,West South Central,41685250
4716,1477,Arkansas,"Mineral Springs, Arkansas","https://en.wikipedia.org/wiki/Mineral_Springs,_Arkansas",GA,1165893654,3045637,South,West South Central,41685250
4717,1478,Arkansas,"Minturn, Arkansas","https://en.wikipedia.org/wiki/Minturn,_Arkansas",C,1166208075,3045637,South,West South Central,41685250
4718,1479,Arkansas,"Mitchellville, Arkansas","https://en.wikipedia.org/wiki/Mitchellville,_Arkansas",Start,1165893800,3045637,South,West South Central,41685250
4719,1480,Arkansas,"Monette, Arkansas","https://en.wikipedia.org/wiki/Monette,_Arkansas",C,1165893913,3045637,South,West South Central,41685250
